9.036354e-06 9.036354e-06 -1.392741e-01
9.182699e-06 9.182699e-06 -4.266475e-02
9.309310e-06 9.309310e-06 7.215777e-02
9.430722e-06 9.430722e-06 1.413349e-01
9.561255e-06 9.561255e-06 1.268483e-01
9.721386e-06 9.721386e-06 7.274486e-03
9.849598e-06 9.849598e-06 -1.017027e-01
9.987678e-06 9.987678e-06 -1.459045e-01
1.011465e-05 1.011465e-05 -9.372520e-02
1.024986e-05 1.024986e-05 2.324014e-02
1.037114e-05 1.037114e-05 1.191524e-01
1.049626e-05 1.049626e-05 1.491373e-01
1.063632e-05 1.063632e-05 8.170278e-02
1.076417e-05 1.076417e-05 -3.336164e-02
1.088271e-05 1.088271e-05 -1.229617e-01
1.100795e-05 1.100795e-05 -1.451284e-01
1.115012e-05 1.115012e-05 -6.882776e-02
1.127661e-05 1.127661e-05 4.616210e-02
1.139330e-05 1.139330e-05 1.296858e-01
1.152173e-05 1.152173e-05 1.433116e-01
1.166521e-05 1.166521e-05 5.735686e-02
1.179176e-05 1.179176e-05 -5.820727e-02
1.191027e-05 1.191027e-05 -1.356150e-01
1.203986e-05 1.203986e-05 -1.365492e-01
1.218647e-05 1.218647e-05 -3.804380e-02
1.231289e-05 1.231289e-05 7.613018e-02
1.243544e-05 1.243544e-05 1.434118e-01
1.256635e-05 1.256635e-05 1.251596e-01
1.273072e-05 1.273072e-05 1.203353e-05
1.285952e-05 1.285952e-05 -1.067880e-01
1.299685e-05 1.299685e-05 -1.439655e-01
1.312442e-05 1.312442e-05 -8.564358e-02
1.325345e-05 1.325345e-05 2.802812e-02
1.337312e-05 1.337312e-05 1.216924e-01
1.349844e-05 1.349844e-05 1.501050e-01
1.364012e-05 1.364012e-05 7.988940e-02
1.376736e-05 1.376736e-05 -3.524460e-02
1.388546e-05 1.388546e-05 -1.234927e-01
1.401079e-05 1.401079e-05 -1.438016e-01
1.415321e-05 1.415321e-05 -6.562524e-02
1.427957e-05 1.427957e-05 4.935310e-02
1.439583e-05 1.439583e-05 1.313644e-01
1.452514e-05 1.452514e-05 1.428251e-01
1.466893e-05 1.466893e-05 5.455443e-02
1.479551e-05 1.479551e-05 -6.101280e-02
1.491459e-05 1.491459e-05 -1.367936e-01
1.504434e-05 1.504434e-05 -1.345188e-01
1.519310e-05 1.519310e-05 -3.200052e-02
1.531976e-05 1.531976e-05 8.152764e-02
1.544334e-05 1.544334e-05 1.450176e-01
1.557464e-05 1.557464e-05 1.207771e-01
1.574563e-05 1.574563e-05 -1.257442e-02
1.587500e-05 1.587500e-05 -1.147430e-01
1.601094e-05 1.601094e-05 -1.407682e-01
1.613975e-05 1.613975e-05 -7.301851e-02
1.626564e-05 1.626564e-05 4.013026e-02
1.638350e-05 1.638350e-05 1.282410e-01
1.651132e-05 1.651132e-05 1.487128e-01
1.665453e-05 1.665453e-05 6.893500e-02
1.678161e-05 1.678161e-05 -4.718532e-02
